2025/11/23 10:07:41 [error] 261#261: *22694 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.223.100, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:22:12 [error] 261#261: *22697 open() "/var/www/html/.env" failed (2: No such file or directory), client: 78.153.140.40, server: localhost-nginx-proxy-manager, request: "GET /.env HTTP/1.1", host: "143.198.9.242"
2025/11/23 10:28:15 [error] 261#261: *22700 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.217.57, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:29:25 [error] 261#261: *22703 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.217.56, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:13 [error] 261#261: *22710 open() "/var/www/html/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:14 [error] 261#261: *22710 open() "/var/www/html/xmlrpc.php" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /xmlrpc.php?rsd HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:16 [error] 261#261: *22710 open() "/var/www/html/blog/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:17 [error] 261#261: *22710 open() "/var/www/html/web/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:18 [error] 261#261: *22710 open() "/var/www/html/wordpress/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:48:18 [error] 261#261: *22710 open() "/var/www/html/website/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 159.65.130.47, server: localhost-nginx-proxy-manager, request: "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
